thrust,tau_x,tau_y,tau_z
564.1851296172107,559.3236064203181,558.7344391280495,562.5978800867312
564.2928624301628,558.4186188957401,557.5564906069368,562.5238111323603
564.5852691070633,558.7639229327565,557.8040446029503,562.7318107337979
564.8793384959986,559.1141398490936,558.050689594545,562.9357046231975
564.825347041812,558.1124125290453,556.782781344991,562.7395691420325
565.1093495552633,558.463435263969,557.0375971522394,562.9425346793199
565.3950147135865,558.8192791378066,557.2911466185252,563.1412164342848
565.300984252261,558.026202682426,556.2747336113184,562.9444765131558
565.578189187099,558.3787651194107,556.5378078977135,563.1482428852862
565.8563913459751,558.7368129349412,556.8003276990208,563.3470317875503
565.6717513943249,557.9788005789371,555.840656758323,563.0874580196557
565.9415436012995,558.3322773436059,556.1099529523204,563.2890733130133
566.2121648764344,558.689581845372,556.3789157986447,563.4873092944018
565.8435260565712,557.7993162622374,555.3497077032473,563.1049125615616
566.1041039935495,558.1585453574352,555.6296449197431,563.2995866273466
566.3655553258675,558.5208664281722,555.90914457446,563.491634539637
565.9924679026119,557.8297360119037,555.135431592906,563.1292647076006
566.2463302453215,558.1989367997634,555.4280297320395,563.317514316846
566.5007241620833,558.5691997894397,555.7207360431132,563.5052051626727
566.0424002388456,557.9092397187518,555.0530266010066,563.1055259425198
566.2889893587895,558.2868757418701,555.3576019251925,563.2860323854749
566.5356656431767,558.6644361491403,555.6627079047867,563.4670933822268
565.990242365988,558.0156847084386,555.086481044405,563.0340906247475
566.2311171777096,558.40108930488,555.4012033234836,563.2080518822025
566.4716268488496,558.7867040908369,555.7171227531079,563.3823977641329
565.8518995438782,558.175088263275,555.2487456741569,562.9184841660746
566.0885192825128,558.5674601480079,555.5738927761453,563.0883214039951
566.3245537219091,558.9607793115293,555.9005166843057,563.2577916998109
565.6328694598466,558.3908566146667,555.5357550793253,562.7573289961089
565.8656251762147,558.7889373350336,555.8713165314033,562.9247417691082
566.0980690071425,559.1881787691301,556.2081640440593,563.0916111260209
565.3319684342025,558.6693120692786,555.952777784164,562.5504026208537
565.5601284826446,559.0742750694363,556.2998058988272,562.7149287343422
565.7886696734603,559.4794141466558,556.6474083014874,562.879850769935
564.9602315526764,559.0038387524114,556.4890751258118,562.3109487144926
565.1836716559359,559.4174271189994,556.8474493489385,562.4713246798644
565.4081044586658,559.8296993725135,557.2057092486707,562.6334889962286
564.5302283229184,559.3701366830702,557.1201107863427,562.0569638007173
564.7491250318541,559.7920449420862,557.487598165133,562.2123081654962
564.9690203101122,560.2123693023818,557.8551671181194,562.3699195995274
564.0484611414699,559.7790680494245,557.8482891862244,561.7934148290489
564.2646906299268,560.2097317721774,558.2238291538749,561.9447175984764
564.4811208403859,560.6398506481358,558.5999426049142,562.0970298631502
563.5018385362473,560.2020701431862,558.64046461784,561.5178281793541
563.7150410113569,560.6360891584224,559.0196551694596,561.6676009119617
563.9274824385955,561.0725677319368,559.4006539335809,561.8156266487605
562.9198161494172,560.6485574777712,559.4639792331901,561.2333164648271
